bac_id,chrNo,cyto,bac_start,bac_end,bac_size,is_CNV_targetting,is_chr20_targetting
BAC196_G15,1,1p36.13,18528040,18621353,93313,-,-
BAC46_G09,1,1p36.13,18528093,18638534,110441,-,-
BAC1_N04,1,1p36.13,18585771,18678736,92965,-,-
BAC175_E19,1,1p36.13,18598387,18736334,137947,-,-
BAC142_F02,1,1p36.13,18621348,18738391,117043,-,-
BAC249_A11,1,1p36.13,18621367,18713202,91835,-,-
BAC25_K24,1,1p36.13,18624118,18724823,100705,-,-
BAC150_P17,1,1p36.13,18642457,18738390,95933,-,-
BAC50_L15,1,1p36.13,18736346,18823323,86977,-,-
BAC48_C10,1,1p36.13,18736440,18863620,127180,-,-
BAC123_P09,1,1p36.13,18738383,18814530,76147,-,-
BAC240_N09,1,1p36.13,18752129,18850481,98352,-,-
BAC84_C21,1,1p36.13,18783156,18868803,85647,-,-
BAC41_O07,1,1p36.13,18814521,18922245,107724,-,-
BAC40_A19,1,1p36.13,18833016,19013854,180838,-,-
BAC75_L08,1,1p36.13,18838595,18966504,127909,-,-
BAC234_A24,1,1p36.13,18868840,18968802,99962,-,-
BAC157_I08,1,1p36.13,18885105,18974565,89460,-,-
BAC144_M10,1,1p36.13,18959539,19037714,78175,-,-
BAC217_D23,1,1p36.13,19062397,19185060,122663,-,-
BAC232_F22,1,1p36.13,19072224,19185129,112905,-,-
BAC81_M21,1,1p36.13,19104802,19189411,84609,-,-
BAC240_H03,1,1p36.13,19245708,19327554,81846,-,-
BAC27_N16,1,1p36.13,19285054,19395702,110648,-,-
BAC180_M11,1,1p36.13,19312173,19399349,87176,-,-
BAC73_K13,1,1p36.13,19373501,19457166,83665,-,-
BAC218_P06,1,1p36.13,19373501,19457166,83665,-,-
BAC158_G13,1,1p36.13,19399752,19495672,95920,-,-
BAC53_L09,1,1p36.13,19399752,19495774,96022,-,-
BAC240_H11,1,1p36.13,19401295,19495759,94464,-,-
BAC192_I12,1,1p36.13,19457299,19543420,86121,-,-
BAC219_F01,1,1p36.13,19462224,19543420,81196,-,-
BAC146_L22,1,1p36.13,19463089,19543420,80331,-,-
BAC201_B08,1,1p36.13,19463093,19544626,81533,-,-
BAC90_B03,1,1p36.13,19466076,19618465,152389,-,-
BAC119_C22,1,1p36.13,19478895,19597517,118622,-,-
BAC76_N10,1,1p36.13,19597511,19706727,109216,-,-
BAC250_O19,1,1p36.13,19597511,19680427,82916,-,-
BAC34_G16,1,1p36.13,19608687,19743972,135285,-,-
BAC42_O11,1,1p36.13,19632793,19743985,111192,-,-
BAC161_B12,1,1p36.13,19642725,19784193,141468,-,-
BAC83_A11,1,1p36.13,19680580,19778619,98039,-,-
BAC186_L13,1,1p36.13,19680938,19778619,97681,-,-
BAC66_A04,1,1p36.13,19686013,19775368,89355,-,-
BAC238_H21,1,1p36.13,19784234,19867099,82865,-,-
BAC100_J11,1,1p36.13,19798413,19904530,106117,-,-
BAC16_P22,1,1p36.13,19826320,19916707,90387,-,-
BAC84_M17,1,1p36.13,19867577,19956822,89245,-,-
BAC140_M10,1,1p36.13,19906944,20012592,105648,-,-
BAC127_A11,1,1p36.13,19916968,20014529,97561,-,-
BAC71_P10,1,1p36.13,19936411,20031025,94614,-,-
BAC66_C19,1,1p36.13,19937172,20095450,158278,-,-
BAC154_N22,1,1p36.13,19938261,20014545,76284,-,-
BAC151_G15,1,1p36.13,19938261,20014545,76284,-,-
BAC194_G15,1,1p36.13,19957117,20012569,55452,-,-
BAC69_A17,1,1p36.13,20060910,20144537,83627,-,-
BAC60_P13,1,1p36.13,20060910,20169981,109071,-,-
BAC249_P19,1,1p36.13,20060985,20169981,108996,-,-
BAC46_H21,1,1p36.13,20112191,20226348,114157,-,-
BAC103_A23,1,1p36.13,20141255,20226359,85104,-,-
BAC217_I12,1,1p36.13,20145326,20242841,97515,-,-
BAC41_E12,1,1p36.13,20170050,20256380,86330,-,-
BAC197_C18,1,1p36.13,20174305,20281198,106893,-,-
BAC130_N16,1,1p36.13-1p36.12,20208545,20317119,108574,yes,-
BAC135_H03,1,1p36.13-1p36.12,20226434,20310072,83638,yes,-
BAC85_G19,1,1p36.13-1p36.12,20249908,20350965,101057,yes,-
BAC200_G17,1,1p36.13-1p36.12,20281193,20358885,77692,yes,-
BAC89_E01,1,1p36.13-1p36.12,20281196,20382389,101193,-,-
BAC150_A13,1,1p36.12,20358207,20457220,99013,-,-
BAC178_F09,1,1p36.12,20391131,20493235,102104,-,-
BAC236_P03,1,1p36.12,20407868,20554702,146834,-,-
BAC110_E15,1,1p36.12,20412325,20493235,80910,-,-
BAC158_N20,1,1p36.12,20415067,20493212,78145,-,-
BAC195_C14,1,1p36.12,20416939,20508707,91768,-,-
BAC156_H14,1,1p36.12,20437248,20517216,79968,-,-
BAC83_I12,1,1p36.12,20439154,20587594,148440,-,-
BAC176_A11,1,1p36.12,20641884,20738647,96763,-,-
BAC242_I05,1,1p36.12,20789132,20866251,77119,-,-
BAC221_G07,1,1p36.12,20849349,20964247,114898,-,-
BAC160_P24,1,1p36.12,20883213,20968097,84884,-,-
BAC226_L05,1,1p36.12,20978915,21071179,92264,-,-
BAC133_A08,1,1p36.12,21103053,21181546,78493,-,-
BAC131_O13,1,1p36.12,21381934,21537074,155140,-,-
BAC154_K11,1,1p36.12,21381934,21471115,89181,-,-
BAC162_G23,1,1p36.12,21387380,21471115,83735,-,-
BAC122_L01,1,1p36.12,21387380,21471967,84587,-,-
BAC242_L04,1,1p36.12,21442497,21525353,82856,-,-
BAC80_K09,1,1p36.12,21442497,21565486,122989,-,-
BAC242_H21,1,1p36.12,21447027,21531520,84493,-,-
BAC154_A23,1,1p36.12,21471107,21531506,60399,-,-
BAC152_A03,1,1p36.12,21471119,21563272,92153,-,-
BAC79_O09,1,1p36.12,21615564,21729834,114270,-,-
BAC43_H03,1,1p36.12,21615564,21749759,134195,-,-
BAC151_B22,1,1p36.12,21616915,21729853,112938,-,-
BAC68_M07,1,1p36.12,21749894,21793431,43537,-,-
BAC46_N04,1,1p36.12,21815560,21927181,111621,-,-
BAC133_M03,1,1p36.12,21848734,21948243,99509,-,-
BAC151_A07,1,1p36.12,21886198,21988502,102304,-,-
BAC72_O04,1,1p36.12,21952445,22085398,132953,-,-
BAC84_O21,1,1p36.12,22009653,22150201,140548,-,-
BAC220_F14,1,1p36.12,22052412,22150201,97789,-,-
BAC144_O20,1,1p36.12,22120873,22214050,93177,-,-
BAC243_I08,1,1p36.12,22135719,22223993,88274,-,-
BAC144_G11,1,1p36.12,22155097,22244138,89041,-,-
BAC122_D18,1,1p36.12,22155311,22265553,110242,-,-
BAC66_G24,1,1p36.12,22155311,22249098,93787,-,-
BAC194_L11,1,1p36.12,22155311,22265811,110500,-,-
BAC154_A05,1,1p36.12,22164259,22265817,101558,-,-
BAC196_F20,1,1p36.12,22190856,22312432,121576,-,-
BAC184_D24,1,1p36.12,22250502,22361403,110901,-,-
BAC13_F18,1,1p36.12,22252859,22339324,86465,-,-
BAC56_E08,1,1p36.12,22313378,22396947,83569,-,-
BAC141_K11,1,1p36.12,22336236,22474939,138703,-,-
BAC248_K14,1,1p36.12,22396554,22497909,101355,-,-
BAC221_N03,1,1p36.12,22474932,22576975,102043,-,-
BAC236_N09,1,1p36.12,22517148,22607963,90815,-,-
BAC249_L24,1,1p36.12,22518362,22642558,124196,-,-
BAC40_O12,1,1p36.12,22518362,22689634,171272,-,-
BAC27_N20,1,1p36.12,22574929,22680482,105553,-,-
BAC83_M05,1,1p36.12,22576992,22680474,103482,-,-
BAC39_I09,1,1p36.12,22584221,22680482,96261,-,-
BAC122_N01,1,1p36.12,22593813,22709724,115911,-,-
BAC196_E15,1,1p36.12,22707619,22818890,111271,-,-
BAC183_G06,1,1p36.12,22729493,22876900,147407,-,-
BAC199_M24,1,1p36.12,22729493,22845594,116101,-,-
BAC50_J16,1,1p36.12,22729493,22901793,172300,-,-
BAC35_J16,1,1p36.12,22741681,22831433,89752,-,-
BAC39_M16,1,1p36.12,22778646,22934780,156134,-,-
BAC1_L16,1,1p36.12,22778717,22880755,102038,-,-
BAC78_F13,1,1p36.12,22802707,22908223,105516,-,-
BAC56_I12,1,1p36.12,22876895,22977861,100966,-,-
BAC52_D08,1,1p36.12,22917100,23013395,96295,-,-
BAC221_B23,1,1p36.12,23013417,23097576,84159,-,-
BAC69_L12,1,1p36.12,23013417,23140416,126999,-,-
BAC191_N17,1,1p36.12,23014584,23127473,112889,-,-
BAC69_P10,1,1p36.12,23020370,23127456,107086,-,-
BAC130_P12,1,1p36.12,23022841,23142398,119557,-,-
BAC175_M10,1,1p36.12,23049612,23192218,142606,-,-
BAC178_J21,1,1p36.12,23049646,23142402,92756,-,-
BAC134_B12,1,1p36.12,23076604,23180914,104310,-,-
BAC100_G17,1,1p36.12,23097583,23180914,83331,-,-
BAC126_N09,1,1p36.12,23127467,23229578,102111,-,-
BAC69_F19,1,1p36.12,23140433,23242679,102246,-,-
BAC151_I20,1,1p36.12,23140443,23223643,83200,-,-
BAC199_N14,1,1p36.12,23142397,23229578,87181,-,-
BAC155_B07,1,1p36.12,23180908,23276044,95136,-,-
BAC246_B09,1,1p36.12,23268265,23351929,83664,-,-
BAC200_M09,1,1p36.12,23276214,23361983,85769,-,-
BAC169_H18,1,1p36.12,23276214,23359868,83654,-,-
BAC30_P13,1,1p36.12,23284772,23385065,100293,-,-
BAC246_G01,1,1p36.12,23284774,23429273,144499,-,-
BAC84_J07,1,1p36.12,23351928,23446430,94502,-,-
BAC8_G07,1,1p36.12,23359711,23461363,101652,-,-
BAC42_C24,1,1p36.12,23394538,23482651,88113,-,-
BAC163_P14,1,1p36.12,23459267,23561691,102424,-,-
BAC46_B04,1,1p36.12,23461379,23541527,80148,-,-
BAC51_H15,1,1p36.12,23586277,23641807,55530,-,-
BAC187_K09,1,1p36.12,23592534,23711897,119363,-,-
BAC221_C09,1,1p36.12,23622072,23698254,76182,-,-
BAC22_M05,1,1p36.12,23644339,23756762,112423,-,-
BAC151_H23,1,1p36.11,23803095,23909598,106503,-,-
BAC24_D05,1,1p36.11,23965034,24161294,196260,-,-
BAC193_N09,1,1p36.11,24039934,24130524,90590,-,-
BAC141_G18,1,1p36.11,24059085,24160453,101368,-,-
BAC251_P10,1,1p36.11,24150878,24252757,101879,-,-
BAC53_P11,1,1p36.11,24160466,24252758,92292,-,-
BAC56_L04,1,1p36.11,24165373,24267095,101722,-,-
BAC61_I21,1,1p36.11,24181276,24280902,99626,-,-
BAC244_B03,1,1p36.11,24181276,24279366,98090,-,-
BAC60_M20,1,1p36.11,24252860,24377699,124839,-,-
BAC203_D02,1,1p36.11,24252863,24377655,124792,-,-
BAC142_G19,1,1p36.11,24279359,24366763,87404,-,-
BAC226_D10,1,1p36.11,24279383,24377640,98257,-,-
BAC118_I06,1,1p36.11,24280928,24377699,96771,-,-
BAC137_C16,1,1p36.11,24283731,24456628,172897,-,-
BAC148_B09,1,1p36.11,24367049,24473209,106160,-,-
BAC2_P04,1,1p36.11,24367049,24457109,90060,-,-
BAC144_K10,1,1p36.11,24367250,24457109,89859,-,-
BAC24_M02,1,1p36.11,24373971,24529842,155871,-,-
BAC96_H17,1,1p36.11,24398492,24503320,104828,-,-
BAC194_L03,1,1p36.11,24477406,24604061,126655,-,-
BAC20_D03,1,1p36.11,24477406,24578775,101369,-,-
BAC165_P05,1,1p36.11,24493965,24583851,89886,-,-
BAC149_E05,1,1p36.11,24495111,24630060,134949,-,-
BAC124_I13,1,1p36.11,24495416,24615453,120037,-,-
BAC22_P02,1,1p36.11,24504374,24607230,102856,-,-
BAC158_J14,1,1p36.11,24512583,24658862,146279,-,-
BAC197_F23,1,1p36.11,24516448,24597015,80567,-,-
BAC226_K21,1,1p36.11,24529847,24624310,94463,-,-
BAC69_O19,1,1p36.11,24590916,24698660,107744,-,-
BAC149_N10,1,1p36.11,24614220,24709354,95134,-,-
BAC169_K04,1,1p36.11,24614721,24691550,76829,-,-
BAC43_O03,1,1p36.11,24618145,24717238,99093,-,-
BAC183_H18,1,1p36.11,24635319,24757280,121961,-,-
BAC242_G01,1,1p36.11,24719055,24802737,83682,-,-
BAC160_C23,1,1p36.11,24727746,24829488,101742,-,-
BAC90_I04,1,1p36.11,24735108,24829496,94388,-,-
BAC241_N12,1,1p36.11,24737669,24836153,98484,-,-
BAC193_B13,1,1p36.11,24737669,24802735,65066,-,-
BAC49_F15,1,1p36.11,24740052,24830970,90918,-,-
BAC65_B05,1,1p36.11,24829500,24951745,122245,-,-
BAC150_P06,1,1p36.11,24872305,24971049,98744,-,-
BAC235_J11,1,1p36.11,24881999,24967692,85693,-,-
BAC55_C13,1,1p36.11,24882066,24966100,84034,-,-
BAC10_L11,1,1p36.11,24951740,25078669,126929,-,-
BAC214_I11,1,1p36.11,24951756,25025946,74190,-,-
BAC71_N15,1,1p36.11,24971112,25108154,137042,-,-
BAC79_N20,1,1p36.11,25051487,25132595,81108,-,-
BAC247_O04,1,1p36.11,25082335,25185958,103623,-,-
BAC168_N24,1,1p36.11,25109010,25223277,114267,-,-
BAC110_D17,1,1p36.11,25109028,25231019,121991,-,-
BAC145_B23,1,1p36.11,25121288,25231019,109731,-,-
BAC240_J24,1,1p36.11,25187466,25291908,104442,-,-
BAC60_C09,1,1p36.11,25240048,25343807,103759,-,-
BAC159_E11,1,1p36.11,25294096,25396967,102871,-,-
BAC162_H11,1,1p36.11,25303132,25413188,110056,-,-
BAC171_E14,1,1p36.11,25310434,25409806,99372,-,-
BAC44_G14,1,1p36.11,25313073,25409767,96694,-,-
BAC170_B01,1,1p36.11,25343801,25413188,69387,-,-
BAC204_N22,1,1p36.11,25343804,25422042,78238,-,-
BAC69_J12,1,1p36.11,25378282,25511189,132907,yes,-
BAC168_P22,1,1p36.11,25413509,25508738,95229,yes,-
BAC141_N12,1,1p36.11,25477055,25572229,95174,yes,-
BAC180_F01,1,1p36.11,25477055,25548943,71888,yes,-
BAC34_N11,1,1p36.11,25477059,25618894,141835,yes,-
BAC224_L06,1,1p36.11,25540959,25634229,93270,yes,-
BAC32_D04,1,1p36.11,25558709,25685044,126335,yes,-
BAC176_F15,1,1p36.11,25579407,25685044,105637,yes,-
BAC214_F08,1,1p36.11,25618608,25719620,101012,-,-
BAC79_B23,1,1p36.11,25783752,25905182,121430,-,-
BAC240_F02,1,1p36.11,25808901,25905196,96295,-,-
BAC33_I04,1,1p36.11,25808912,25915639,106727,-,-
BAC243_I05,1,1p36.11,25811471,25913247,101776,-,-
BAC153_G09,1,1p36.11,25848224,25951147,102923,-,-
BAC244_G05,1,1p36.11,25850131,25925716,75585,-,-
BAC107_A06,1,1p36.11,25913630,26029034,115404,-,-
BAC179_N24,1,1p36.11,25915633,26002343,86710,-,-
BAC198_I08,1,1p36.11,25922068,26049478,127410,-,-
BAC175_E12,1,1p36.11,25925747,26007404,81657,-,-
BAC180_C12,1,1p36.11,25925989,26038691,112702,-,-
BAC8_A11,1,1p36.11,25925989,26029025,103036,-,-
BAC236_J05,1,1p36.11,26067866,26154504,86638,-,-
BAC122_G24,1,1p36.11,26096845,26193051,96206,-,-
BAC141_M11,1,1p36.11,26097414,26175089,77675,-,-
BAC60_M05,1,1p36.11,26175240,26364141,188901,-,-
BAC238_D17,1,1p36.11,26198681,26277342,78661,-,-
BAC160_A20,1,1p36.11,26198682,26301226,102544,-,-
BAC168_L06,1,1p36.11,26198702,26338050,139348,-,-
BAC146_G07,1,1p36.11,26241256,26338050,96794,-,-
BAC86_H20,1,1p36.11,26308985,26435472,126487,-,-
BAC242_E19,1,1p36.11,26328143,26424674,96531,-,-
BAC189_A08,1,1p36.11,26338044,26424674,86630,-,-
BAC29_C02,1,1p36.11,26338104,26461814,123710,-,-
BAC202_A05,1,1p36.11,26364226,26478723,114497,-,-
BAC27_O05,1,1p36.11,26367784,26458077,90293,-,-
BAC150_F24,1,1p36.11,26483118,26563217,80099,-,-
BAC149_M16,1,1p36.11,26493648,26576975,83327,-,-
BAC95_N24,1,1p36.11,26493651,26576958,83307,-,-
BAC169_D07,1,1p36.11,26578935,26686187,107252,-,-
BAC148_P17,1,1p36.11,26594838,26689352,94514,-,-
BAC239_M11,1,1p36.11,26637733,26750564,112831,-,-
BAC82_N02,1,1p36.11,26661654,26793475,131821,-,-
BAC86_K16,1,1p36.11,26661668,26782189,120521,-,-
BAC52_G01,1,1p36.11,26686343,26777870,91527,-,-
BAC21_M17,1,1p36.11,26813651,26900289,86638,-,-
BAC132_A07,1,1p36.11,26854535,26943750,89215,-,-
BAC243_C13,1,1p36.11,26944565,27031620,87055,-,-
BAC244_H07,1,1p36.11,26963532,27066857,103325,-,-
BAC8_K15,1,1p36.11,26978470,27137257,158787,-,-
BAC67_K21,1,1p36.11,27078115,27225790,147675,-,-
BAC195_M14,1,1p36.11,27095014,27184655,89641,-,-
BAC101_D03,1,1p36.11,27233535,27327208,93673,-,-
BAC107_G13,1,1p36.11,27234368,27324676,90308,-,-
BAC151_G18,1,1p36.11,27243890,27327207,83317,-,-
BAC196_J13,1,1p36.11,27292139,27383859,91720,-,-
BAC37_P10,1,1p36.11,27384024,27479560,95536,-,-
BAC135_A20,1,1p36.11,27385015,27525013,139998,-,-
BAC248_J23,1,1p36.11,27533858,27612832,78974,-,-
BAC182_D11,1,1p36.11,27553585,27654793,101208,-,-
BAC34_E09,1,1p36.11,27617251,27712764,95513,-,-
BAC1_E18,1,1p36.11,27617251,27744244,126993,-,-
BAC131_N22,1,1p36.11,27694598,27782760,88162,-,-
BAC200_K19,1,1p36.11-1p35.3,27794217,27904395,110178,-,-
BAC37_K05,1,1p35.3,27804259,27999950,195691,-,-
BAC137_D10,1,1p35.3,27818307,27882145,63838,-,-
BAC150_H03,1,1p35.3,27851250,27938212,86962,-,-
BAC181_J17,1,1p35.3,27884726,27980804,96078,-,-
BAC240_F15,1,1p35.3,27938218,28031830,93612,-,-
BAC107_I09,1,1p35.3,27999948,28110807,110859,-,-
BAC153_K18,1,1p35.3,28057268,28137275,80007,-,-
BAC22_H16,1,1p35.3,28228708,28361583,132875,-,-
BAC46_E05,1,1p35.3,28247810,28333608,85798,-,-
BAC120_F15,1,1p35.3,28257255,28333608,76353,-,-
BAC111_L17,1,1p35.3,28361576,28468231,106655,-,-
BAC231_J15,1,1p35.3,28384386,28468355,83969,-,-
BAC43_D08,1,1p35.3,28465388,28583134,117746,-,-
BAC106_G08,1,1p35.3,28492396,28586061,93665,-,-
BAC141_H04,1,1p35.3,28496594,28576503,79909,-,-
BAC124_D19,1,1p35.3,28496594,28596582,99988,-,-
BAC181_J18,1,1p35.3,28570413,28660722,90309,-,-
BAC53_D24,1,1p35.3,28598083,28694363,96280,-,-
BAC101_F12,1,1p35.3,28650502,28752494,101992,-,-
BAC173_L09,1,1p35.3,28660965,28747955,86990,-,-
BAC194_P06,1,1p35.3,28667820,28778475,110655,-,-
BAC241_H10,1,1p35.3,28803995,28897475,93480,-,-
BAC171_M07,1,1p35.3,28805688,28886657,80969,-,-
BAC51_I17,1,1p35.3,28923507,29041745,118238,-,-
BAC95_B04,1,1p35.3,28923507,29018032,94525,-,-
BAC128_P20,1,1p35.3,28942635,29083209,140574,-,-
BAC25_I21,1,1p35.3,29036411,29196787,160376,-,-
BAC117_O21,1,1p35.3,29044763,29157060,112297,-,-
BAC191_M14,1,1p35.3,29080506,29157060,76554,-,-
BAC66_D13,1,1p35.3,29083498,29187450,103952,-,-
BAC25_I04,1,1p35.3,29083498,29187444,103946,-,-
BAC148_H05,1,1p35.3,29083498,29202169,118671,-,-
BAC128_F23,1,1p35.3,29104623,29196787,92164,-,-
BAC244_B04,1,1p35.3,29104935,29202136,97201,-,-
BAC38_G19,1,1p35.3,29131099,29253353,122254,-,-
BAC25_P11,1,1p35.3,29131240,29222786,91546,-,-
BAC136_A08,1,1p35.3,29257910,29348786,90876,-,-
BAC70_O12,1,1p35.3,29301705,29395213,93508,-,-
BAC71_H13,1,1p35.3,29308582,29407606,99024,-,-
BAC26_A23,1,1p35.3,29308582,29413882,105300,-,-
BAC129_J03,1,1p35.3,29427789,29527179,99390,-,-
BAC244_G20,1,1p35.3,29446253,29550364,104111,-,-
BAC244_K21,1,1p35.3,29452861,29550364,97503,-,-
BAC234_L06,1,1p35.3,29452904,29550364,97460,-,-
BAC135_H02,1,1p35.3,29453362,29549731,96369,-,-
BAC127_K21,1,1p35.3,29453362,29550364,97002,-,-
BAC238_C06,1,1p35.3,29549728,29631168,81440,-,-
BAC224_N05,1,1p35.3,29550606,29646519,95913,-,-
BAC228_D07,1,1p35.3,29550608,29631168,80560,-,-
BAC108_L12,1,1p35.3,29598024,29676287,78263,-,-
BAC96_O09,1,1p35.3,29598024,29711854,113830,-,-
BAC148_M04,1,1p35.3,29598038,29663622,65584,-,-
BAC52_L07,1,1p35.3,29601516,29719366,117850,-,-
BAC236_L18,1,1p35.3,29607472,29717389,109917,-,-
BAC70_O15,1,1p35.3,29607552,29729221,121669,-,-
BAC232_N14,1,1p35.3,29810833,29911070,100237,-,-
BAC195_L10,1,1p35.3,29858642,29962010,103368,-,-
BAC43_B19,1,1p35.3,29896337,29999003,102666,-,-
BAC180_K14,1,1p35.3,29896344,29983396,87052,-,-
BAC158_J03,1,1p35.2,30040117,30125288,85171,-,-
BAC8_A09,1,1p35.2,30042587,30161455,118868,-,-
BAC156_G06,1,1p35.2,30045414,30128564,83150,-,-
BAC53_B05,1,1p35.2,30045414,30059402,13988,-,-
BAC73_N22,1,1p35.2,30051205,30162036,110831,-,-
BAC63_I09,1,1p35.2,30057125,30146459,89334,-,-
BAC145_N21,1,1p35.2,30112073,30238328,126255,-,-
BAC26_P23,1,1p35.2,30125294,30231141,105847,-,-
BAC122_A05,1,1p35.2,30162092,30307003,144911,-,-
BAC198_E13,1,1p35.2,30180163,30276870,96707,-,-
BAC162_F12,1,1p35.2,30325090,30451604,126514,-,-
BAC113_F13,1,1p35.2,30343904,30451675,107771,-,-
BAC178_E15,1,1p35.2,30374193,30451674,77481,-,-
BAC39_L19,1,1p35.2,30425727,30569653,143926,-,-
BAC37_B22,1,1p35.2,30432999,30524641,91642,-,-
BAC167_G04,1,1p35.2,30451670,30537934,86264,-,-
BAC184_B23,1,1p35.2,30484673,30601038,116365,-,-
BAC179_B08,1,1p35.2,30494851,30551653,56802,-,-
BAC18_C07,1,1p35.2,30556702,30643484,86782,-,-
BAC145_O15,1,1p35.2,30561470,30645111,83641,-,-
BAC158_F09,1,1p35.2,30716785,30794715,77930,-,-
BAC158_I09,1,1p35.2,30716785,30794715,77930,-,-
BAC105_O11,1,1p35.2,30716785,30808314,91529,-,-
BAC35_J10,1,1p35.2,30745445,30842826,97381,-,-
BAC237_A06,1,1p35.2,30769229,30854105,84876,-,-
BAC65_B16,1,1p35.2,30879334,31069020,189686,-,-
BAC150_P05,1,1p35.2,30997776,31084283,86507,-,-
BAC111_A08,1,1p35.2,31016163,31027746,11583,-,-
BAC192_D16,1,1p35.2,31111889,31198108,86219,-,-
BAC167_B16,1,1p35.2,31112321,31211848,99527,-,-
BAC65_I13,1,1p35.2,31159397,31249714,90317,-,-
BAC75_A03,1,1p35.2,31159411,31245523,86112,-,-
BAC142_I18,1,1p35.2,31174512,31245538,71026,-,-
BAC173_M03,1,1p35.2,31307383,31443524,136141,-,-
BAC90_B01,1,1p35.2,31329382,31443281,113899,-,-
BAC221_G13,1,1p35.2,31396376,31489412,93036,-,-
BAC34_M11,1,1p35.2,31503562,31654510,150948,-,-
BAC53_O02,1,1p35.2,31524775,31664781,140006,-,-
BAC108_H03,1,1p35.2,31527361,31627128,99767,-,-
BAC196_E06,1,1p35.2,31551959,31648227,96268,-,-
BAC154_G12,1,1p35.2,31556713,31648227,91514,-,-
BAC121_N01,1,1p35.2,31654615,31746335,91720,-,-
BAC100_G22,1,1p35.2,31657123,31736574,79451,-,-
BAC146_G09,1,1p35.2,31873029,31955779,82750,-,-
BAC185_K19,1,1p35.2,32056137,32140016,83879,-,-
BAC134_P14,1,1p35.2,32060462,32140008,79546,-,-
BAC117_O19,1,1p35.2,32081871,32194127,112256,-,-
BAC161_F17,1,1p35.2,32081873,32169734,87861,-,-
BAC65_M20,1,1p35.2-1p35.1,32150887,32241635,90748,-,-
BAC84_P19,1,1p35.2-1p35.1,32162371,32290422,128051,-,-
BAC41_L20,1,1p35.2-1p35.1,32177641,32271943,94302,-,-
BAC181_A13,1,1p35.1,32282301,32394921,112620,-,-
BAC137_C18,1,1p35.1,32298037,32418403,120366,-,-
BAC85_E17,1,1p35.1,32316273,32394887,78614,-,-
BAC180_H20,1,1p35.1,32366180,32474184,108004,-,-
BAC124_B01,1,1p35.1,32392585,32501010,108425,-,-
BAC55_J09,1,1p35.1,32517595,32631309,113714,-,-
BAC39_A15,1,1p35.1,32519953,32632860,112907,-,-
BAC215_D24,1,1p35.1,32536785,32632718,95933,-,-
BAC152_M04,1,1p35.1,32545048,32659197,114149,-,-
BAC198_L14,1,1p35.1,32609152,32718328,109176,-,-
BAC193_C16,1,1p35.1,32623217,32729351,106134,-,-
BAC171_L03,1,1p35.1,32654165,32729333,75168,-,-
BAC236_H09,1,1p35.1,32736057,32818418,82361,-,-
BAC230_E18,1,1p35.1,32778891,32874683,95792,-,-
BAC88_L02,1,1p35.1,32790408,32908689,118281,-,-
BAC143_I11,1,1p35.1,32790411,32883629,93218,-,-
BAC165_O14,1,1p35.1,32823835,32908689,84854,-,-
BAC92_B24,1,1p35.1,32847987,32929742,81755,-,-
BAC117_A08,1,1p35.1,32944938,33037306,92368,-,-
BAC218_J16,1,1p35.1,33021225,33099900,78675,-,-
BAC252_P15,1,1p35.1,33022955,33104544,81589,-,-
BAC166_M02,1,1p35.1,33179968,33282223,102255,-,-
BAC241_J17,1,1p35.1,33181495,33266692,85197,-,-
BAC250_P21,1,1p35.1,33191455,33282224,90769,-,-
BAC40_G21,1,1p35.1,33206876,33414107,207231,-,-
BAC66_F11,1,1p35.1,33214158,33353551,139393,-,-
BAC143_J20,1,1p35.1,33230270,33311793,81523,-,-
BAC52_M02,1,1p35.1,33240465,33385514,145049,-,-
BAC42_E06,1,1p35.1,33243357,33360138,116781,-,-
BAC7_O17,1,1p35.1,33259465,33374219,114754,-,-
BAC16_K14,1,1p35.1,33259482,33353487,94005,-,-
BAC193_D02,1,1p35.1,33282220,33360186,77966,-,-
BAC132_L12,1,1p35.1,33285485,33379742,94257,-,-
BAC73_A21,1,1p35.1,33311787,33414144,102357,-,-
BAC15_E05,1,1p35.1,33335107,33425633,90526,-,-
BAC8_G03,1,1p35.1,33335107,33425984,90877,-,-
BAC233_J11,1,1p35.1,33385553,33510467,124914,-,-
BAC79_I08,1,1p35.1,33418201,33510395,92194,-,-
BAC87_F19,1,1p35.1,33425979,33502754,76775,-,-
BAC225_D03,1,1p35.1,33450426,33534844,84418,-,-
BAC177_J15,1,1p35.1,33450463,33534808,84345,-,-
BAC110_G06,1,1p35.1,33510464,33636572,126108,-,-
BAC41_D11,1,1p35.1,33510504,33660544,150040,-,-
BAC243_M05,1,1p35.1,33514915,33619547,104632,-,-
BAC112_M02,1,1p35.1,33514919,33623082,108163,-,-
BAC82_D24,1,1p35.1,33539422,33572932,33510,-,-
BAC176_P23,1,1p35.1,33544010,33639748,95738,-,-
BAC32_M12,1,1p35.1,33559287,33660527,101240,-,-
BAC237_I09,1,1p35.1,33651008,33733266,82258,-,-
BAC119_F20,1,1p35.1,33710986,33885909,174923,-,-
BAC213_K18,1,1p35.1,33796607,33891513,94906,-,-
BAC190_K10,1,1p35.1,33830608,33911553,80945,-,-
BAC252_F09,1,1p35.1,33913934,34046461,132527,-,-
BAC123_G20,1,1p35.1,33916553,34059488,142935,-,-
